design,strategy,topo,Vdd,corner,temp_C,Iin_A,I_at_0_A,I_at_vddhalf_A,gain_at_0,gain_vddhalf,lambda_eff_perV,rout_ohm,band_hi_V,ramp_nonlin_pct,vmax_1pct_V,vmax_0p1pct_V,area_um2,provenance
B_1u,B,MIR_CW,5.5,FF,-55,1e-06,1.00031e-06,1.00011e-06,1.00031,1.00011,7.25323e-05,1.37838e+10,2.00,0.0078,5.2550,5.0895,66.340,"netlists/B_1u_MIR_CW.cir(case=1,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_1u,B,MIR_CW,5.5,FF,27,1e-06,1.00021e-06,1.00007e-06,1.00021,1.00007,4.89934e-05,2.04077e+10,2.00,0.0053,5.2181,5.0254,66.340,"netlists/B_1u_MIR_CW.cir(case=1,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_1u,B,MIR_CW,5.5,FF,150,1e-06,1.00015e-06,1.00006e-06,1.00015,1.00006,3.44377e-05,2.90346e+10,2.00,0.0037,5.1637,4.9250,66.340,"netlists/B_1u_MIR_CW.cir(case=1,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_1u,B,MIR_CW,5.5,SS,-55,1e-06,1.00277e-06,1.00087e-06,1.00277,1.00087,0.000689855,1.44668e+09,2.00,0.0760,5.2074,1.3349,66.340,"netlists/B_1u_MIR_CW.cir(case=2,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_1u,B,MIR_CW,5.5,SS,27,1e-06,1.00152e-06,1.00048e-06,1.00152,1.00048,0.000378522,2.63898e+09,2.00,0.0426,5.1550,2.6572,66.340,"netlists/B_1u_MIR_CW.cir(case=2,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_1u,B,MIR_CW,5.5,SS,150,1e-06,1.00075e-06,1.00025e-06,1.00075,1.00025,0.000183784,5.43822e+09,2.00,0.0209,5.0795,4.8531,66.340,"netlists/B_1u_MIR_CW.cir(case=2,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_1u,B,MIR_CW,5.5,FS,-55,1e-06,1.00268e-06,1.00084e-06,1.00268,1.00084,0.000669694,1.49033e+09,2.00,0.0740,5.2088,1.3778,66.340,"netlists/B_1u_MIR_CW.cir(case=3,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_1u,B,MIR_CW,5.5,FS,27,1e-06,1.00146e-06,1.00046e-06,1.00146,1.00046,0.000366706,2.72412e+09,2.00,0.0414,5.1564,2.7559,66.340,"netlists/B_1u_MIR_CW.cir(case=3,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_1u,B,MIR_CW,5.5,FS,150,1e-06,1.00072e-06,1.00024e-06,1.00072,1.00024,0.00017781,5.62105e+09,2.00,0.0203,5.0813,4.8670,66.340,"netlists/B_1u_MIR_CW.cir(case=3,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_1u,B,MIR_CW,5.5,SF,-55,1e-06,1.00031e-06,1.00011e-06,1.00031,1.00011,7.30403e-05,1.36879e+10,2.00,0.0078,5.2547,5.0896,66.340,"netlists/B_1u_MIR_CW.cir(case=4,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_1u,B,MIR_CW,5.5,SF,27,1e-06,1.00021e-06,1.00008e-06,1.00021,1.00008,4.93375e-05,2.02654e+10,2.00,0.0053,5.2176,5.0255,66.340,"netlists/B_1u_MIR_CW.cir(case=4,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_1u,B,MIR_CW,5.5,SF,150,1e-06,1.00015e-06,1.00006e-06,1.00015,1.00006,3.46778e-05,2.88336e+10,2.00,0.0038,5.1630,4.9251,66.340,"netlists/B_1u_MIR_CW.cir(case=4,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,3.2,TT,-55,1e-05,1.04674e-05,1.00765e-05,1.04674,1.00765,0.0239151,4.0902e+06,2.00,2.3972,0.4285,0.0427,324.911,"netlists/B_10u_MIR_S.cir(case=0,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_S,3.2,TT,27,1e-05,1.03595e-05,1.00698e-05,1.03595,1.00698,0.0178037,5.51832e+06,2.00,1.7867,0.5729,0.0571,324.911,"netlists/B_10u_MIR_S.cir(case=0,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_S,3.2,TT,150,1e-05,1.02924e-05,1.0069e-05,1.02924,1.00690,0.0137792,7.14804e+06,2.00,1.3855,0.7389,0.0738,324.911,"netlists/B_10u_MIR_S.cir(case=0,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_S,3.2,FF,-55,1e-05,1.05745e-05,1.01174e-05,1.05745,1.01174,0.0277845,3.4981e+06,2.00,2.7842,0.3700,0.0369,324.911,"netlists/B_10u_MIR_S.cir(case=1,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_S,3.2,FF,27,1e-05,1.0443e-05,1.01034e-05,1.04430,1.01034,0.0207622,4.70781e+06,2.00,2.0826,0.4924,0.0491,324.911,"netlists/B_10u_MIR_S.cir(case=1,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_S,3.2,FF,150,1e-05,1.03618e-05,1.0099e-05,1.03618,1.00990,0.0161352,6.07754e+06,2.00,1.6212,0.6321,0.0631,324.911,"netlists/B_10u_MIR_S.cir(case=1,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_S,3.2,SS,-55,1e-05,1.03738e-05,1.00438e-05,1.03738,1.00438,0.0203045,4.84386e+06,2.00,2.0362,0.5032,0.0502,324.911,"netlists/B_10u_MIR_S.cir(case=2,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_S,3.2,SS,27,1e-05,1.02866e-05,1.00427e-05,1.02866,1.00427,0.0150598,6.55221e+06,2.00,1.5122,0.6760,0.0675,324.911,"netlists/B_10u_MIR_S.cir(case=2,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_S,3.2,SS,150,1e-05,1.02322e-05,1.00447e-05,1.02322,1.00447,0.0116087,8.51624e+06,2.00,1.1683,0.8757,0.0875,324.911,"netlists/B_10u_MIR_S.cir(case=2,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_S,3.2,FS,-55,1e-05,1.0373e-05,1.00438e-05,1.03730,1.00438,0.0202524,4.85646e+06,2.00,2.0310,0.5044,0.0503,324.911,"netlists/B_10u_MIR_S.cir(case=3,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_S,3.2,FS,27,1e-05,1.02861e-05,1.00428e-05,1.02861,1.00428,0.015023,6.56843e+06,2.00,1.5086,0.6776,0.0676,324.911,"netlists/B_10u_MIR_S.cir(case=3,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_S,3.2,FS,150,1e-05,1.02318e-05,1.00448e-05,1.02318,1.00448,0.0115806,8.53697e+06,2.00,1.1655,0.8778,0.0876,324.911,"netlists/B_10u_MIR_S.cir(case=3,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_S,3.2,SF,-55,1e-05,1.05756e-05,1.01174e-05,1.05756,1.01174,0.0278436,3.49052e+06,2.00,2.7900,0.3693,0.0369,324.911,"netlists/B_10u_MIR_S.cir(case=4,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_S,3.2,SF,27,1e-05,1.04438e-05,1.01035e-05,1.04438,1.01035,0.020806,4.69774e+06,2.00,2.0870,0.4915,0.0490,324.911,"netlists/B_10u_MIR_S.cir(case=4,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_S,3.2,SF,150,1e-05,1.03624e-05,1.0099e-05,1.03624,1.00990,0.0161695,6.0645e+06,2.00,1.6247,0.6308,0.0630,324.911,"netlists/B_10u_MIR_S.cir(case=4,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_S,4.5,TT,-55,1e-05,1.08023e-05,1.02355e-05,1.08023,1.02355,0.0237523,3.99306e+06,2.00,2.4537,0.3947,0.0377,324.911,"netlists/B_10u_MIR_S.cir(case=0,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,4.5,TT,27,1e-05,1.06101e-05,1.01877e-05,1.06101,1.01877,0.01789,5.36634e+06,2.00,1.8611,0.5190,0.0485,324.911,"netlists/B_10u_MIR_S.cir(case=0,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,4.5,TT,150,1e-05,1.04871e-05,1.01601e-05,1.04871,1.01601,0.0139354,6.94245e+06,2.00,1.4577,0.6670,0.0608,324.911,"netlists/B_10u_MIR_S.cir(case=0,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,4.5,FF,-55,1e-05,1.0965e-05,1.03033e-05,1.09650,1.03033,0.0274299,3.41885e+06,2.00,2.8281,0.3430,0.0329,324.911,"netlists/B_10u_MIR_S.cir(case=1,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,4.5,FF,27,1e-05,1.07358e-05,1.02416e-05,1.07358,1.02416,0.0207595,4.58358e+06,2.00,2.1540,0.4477,0.0423,324.911,"netlists/B_10u_MIR_S.cir(case=1,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,4.5,FF,150,1e-05,1.059e-05,1.02061e-05,1.05900,1.02061,0.0162548,5.90778e+06,2.00,1.6958,0.5700,0.0527,324.911,"netlists/B_10u_MIR_S.cir(case=1,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,4.5,SS,-55,1e-05,1.06576e-05,1.01781e-05,1.06576,1.01781,0.0202856,4.72264e+06,2.00,2.1009,0.4608,0.0436,324.911,"netlists/B_10u_MIR_S.cir(case=2,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,4.5,SS,27,1e-05,1.04985e-05,1.01421e-05,1.04985,1.01421,0.015206,6.36346e+06,2.00,1.5865,0.6114,0.0563,324.911,"netlists/B_10u_MIR_S.cir(case=2,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,4.5,SS,150,1e-05,1.03961e-05,1.01212e-05,1.03961,1.01212,0.0117824,8.26481e+06,2.00,1.2362,0.7936,0.0710,324.911,"netlists/B_10u_MIR_S.cir(case=2,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,4.5,FS,-55,1e-05,1.06568e-05,1.01777e-05,1.06568,1.01777,0.0202649,4.72784e+06,2.00,2.1021,0.4593,0.0434,324.911,"netlists/B_10u_MIR_S.cir(case=3,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,4.5,FS,27,1e-05,1.04982e-05,1.01418e-05,1.04982,1.01418,0.015197,6.36757e+06,2.00,1.5887,0.6092,0.0560,324.911,"netlists/B_10u_MIR_S.cir(case=3,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,4.5,FS,150,1e-05,1.0396e-05,1.0121e-05,1.03960,1.01210,0.0117786,8.26777e+06,2.00,1.2386,0.7907,0.0705,324.911,"netlists/B_10u_MIR_S.cir(case=3,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,4.5,SF,-55,1e-05,1.09659e-05,1.03037e-05,1.09659,1.03037,0.027453,3.41563e+06,2.00,2.8267,0.3440,0.0330,324.911,"netlists/B_10u_MIR_S.cir(case=4,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,4.5,SF,27,1e-05,1.07363e-05,1.02419e-05,1.07363,1.02419,0.0207711,4.58068e+06,2.00,2.1517,0.4493,0.0426,324.911,"netlists/B_10u_MIR_S.cir(case=4,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,4.5,SF,150,1e-05,1.05904e-05,1.02063e-05,1.05904,1.02063,0.0162606,5.90534e+06,2.00,1.6932,0.5722,0.0531,324.911,"netlists/B_10u_MIR_S.cir(case=4,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.0,TT,-55,1e-05,1.09604e-05,1.02965e-05,1.09604,1.02965,0.0248943,3.76336e+06,2.00,2.6839,0.3360,0.0314,324.911,"netlists/B_10u_MIR_S.cir(case=0,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.0,TT,27,1e-05,1.07335e-05,1.02329e-05,1.07335,1.02329,0.0190506,4.99252e+06,2.00,2.0871,0.4279,0.0387,324.911,"netlists/B_10u_MIR_S.cir(case=0,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.0,TT,150,1e-05,1.05865e-05,1.01949e-05,1.05865,1.01949,0.0150295,6.38991e+06,2.00,1.6696,0.5372,0.0469,324.911,"netlists/B_10u_MIR_S.cir(case=0,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.0,FF,-55,1e-05,1.11467e-05,1.03746e-05,1.11467,1.03746,0.0285799,3.23523e+06,2.00,3.0650,0.2955,0.0280,324.911,"netlists/B_10u_MIR_S.cir(case=1,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.0,FF,27,1e-05,1.08777e-05,1.02946e-05,1.08777,1.02946,0.0219673,4.285e+06,2.00,2.3914,0.3734,0.0344,324.911,"netlists/B_10u_MIR_S.cir(case=1,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.0,FF,150,1e-05,1.07045e-05,1.02471e-05,1.07045,1.02471,0.0174193,5.46598e+06,2.00,1.9217,0.4636,0.0414,324.911,"netlists/B_10u_MIR_S.cir(case=1,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.0,SS,-55,1e-05,1.07938e-05,1.02296e-05,1.07938,1.02296,0.0214022,4.42932e+06,2.00,2.3219,0.3873,0.0357,324.911,"netlists/B_10u_MIR_S.cir(case=2,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.0,SS,27,1e-05,1.0605e-05,1.01801e-05,1.06050,1.01801,0.0163079,5.88628e+06,2.00,1.8004,0.4978,0.0440,324.911,"netlists/B_10u_MIR_S.cir(case=2,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.0,SS,150,1e-05,1.04816e-05,1.01504e-05,1.04816,1.01504,0.0127979,7.56165e+06,2.00,1.4332,0.6339,0.0536,324.911,"netlists/B_10u_MIR_S.cir(case=2,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.0,FS,-55,1e-05,1.07941e-05,1.02291e-05,1.07941,1.02291,0.0214395,4.42193e+06,2.00,2.3329,0.3837,0.0353,324.911,"netlists/B_10u_MIR_S.cir(case=3,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.0,FS,27,1e-05,1.06057e-05,1.01798e-05,1.06057,1.01798,0.0163532,5.87023e+06,2.00,1.8117,0.4921,0.0434,324.911,"netlists/B_10u_MIR_S.cir(case=3,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.0,FS,150,1e-05,1.04825e-05,1.01502e-05,1.04825,1.01502,0.0128437,7.53484e+06,2.00,1.4442,0.6257,0.0528,324.911,"netlists/B_10u_MIR_S.cir(case=3,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.0,SF,-55,1e-05,1.11464e-05,1.03753e-05,1.11464,1.03753,0.0285393,3.23953e+06,2.00,3.0531,0.2980,0.0282,324.911,"netlists/B_10u_MIR_S.cir(case=4,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.0,SF,27,1e-05,1.0877e-05,1.02951e-05,1.08770,1.02951,0.0219188,4.29424e+06,2.00,2.3791,0.3772,0.0348,324.911,"netlists/B_10u_MIR_S.cir(case=4,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.0,SF,150,1e-05,1.07037e-05,1.02474e-05,1.07037,1.02474,0.0173692,5.48154e+06,2.00,1.9096,0.4690,0.0420,324.911,"netlists/B_10u_MIR_S.cir(case=4,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.5,TT,-55,1e-05,1.11621e-05,1.03575e-05,1.11621,1.03575,0.0278728,3.31638e+06,2.00,3.1791,0.2592,0.0241,324.911,"netlists/B_10u_MIR_S.cir(case=0,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.5,TT,27,1e-05,1.08977e-05,1.02781e-05,1.08977,1.02781,0.021969,4.28417e+06,2.00,2.5682,0.3134,0.0285,324.911,"netlists/B_10u_MIR_S.cir(case=0,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.5,TT,150,1e-05,1.07237e-05,1.02297e-05,1.07237,1.02297,0.0177791,5.35645e+06,2.00,2.1249,0.3745,0.0329,324.911,"netlists/B_10u_MIR_S.cir(case=0,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.5,FF,-55,1e-05,1.13751e-05,1.0446e-05,1.13751,1.04460,0.0316584,2.87626e+06,2.00,3.5793,0.2324,0.0219,324.911,"netlists/B_10u_MIR_S.cir(case=1,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.5,FF,27,1e-05,1.10631e-05,1.03476e-05,1.10631,1.03476,0.0250276,3.71624e+06,2.00,2.8960,0.2798,0.0258,324.911,"netlists/B_10u_MIR_S.cir(case=1,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.5,FF,150,1e-05,1.08595e-05,1.0288e-05,1.08595,1.02880,0.0203396,4.63618e+06,2.00,2.4031,0.3319,0.0299,324.911,"netlists/B_10u_MIR_S.cir(case=1,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.5,SS,-55,1e-05,1.09707e-05,1.02811e-05,1.09707,1.02811,0.0242628,3.8619e+06,2.00,2.7960,0.2921,0.0269,324.911,"netlists/B_10u_MIR_S.cir(case=2,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.5,SS,27,1e-05,1.07494e-05,1.02181e-05,1.07494,1.02181,0.0190711,4.98806e+06,2.00,2.2566,0.3549,0.0315,324.911,"netlists/B_10u_MIR_S.cir(case=2,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.5,SS,150,1e-05,1.06021e-05,1.01796e-05,1.06021,1.01796,0.015365,6.25284e+06,2.00,1.8596,0.4290,0.0369,324.911,"netlists/B_10u_MIR_S.cir(case=2,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.5,FS,-55,1e-05,1.09735e-05,1.02805e-05,1.09735,1.02805,0.0244172,3.83753e+06,2.00,2.8243,0.2874,0.0265,324.911,"netlists/B_10u_MIR_S.cir(case=3,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.5,FS,27,1e-05,1.07525e-05,1.02177e-05,1.07525,1.02177,0.0192281,4.94725e+06,2.00,2.2846,0.3483,0.0310,324.911,"netlists/B_10u_MIR_S.cir(case=3,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.5,FS,150,1e-05,1.06052e-05,1.01793e-05,1.06052,1.01793,0.0155156,6.19198e+06,2.00,1.8863,0.4197,0.0362,324.911,"netlists/B_10u_MIR_S.cir(case=3,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.5,SF,-55,1e-05,1.13721e-05,1.04468e-05,1.13721,1.04468,0.0314916,2.8914e+06,2.00,3.5488,0.2357,0.0222,324.911,"netlists/B_10u_MIR_S.cir(case=4,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.5,SF,27,1e-05,1.10598e-05,1.03481e-05,1.10598,1.03481,0.0248578,3.74164e+06,2.00,2.8657,0.2844,0.0262,324.911,"netlists/B_10u_MIR_S.cir(case=4,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_10u,B,MIR_S,5.5,SF,150,1e-05,1.08562e-05,1.02885e-05,1.08562,1.02885,0.0201745,4.67424e+06,2.00,2.3738,0.3382,0.0304,324.911,"netlists/B_10u_MIR_S.cir(case=4,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,3.2,TT,-55,1e-05,1.00001e-05,9.99945e-06,1.00001,0.99995,0.000475218,2.10469e+08,2.00,0.3054,2.2939,1.8721,649.822,"netlists/B_10u_MIR_CS.cir(case=0,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,3.2,TT,27,1e-05,1.00001e-05,9.99968e-06,1.00001,0.99997,0.000224117,4.46234e+08,2.00,0.1580,2.4880,1.9429,649.822,"netlists/B_10u_MIR_CS.cir(case=0,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,3.2,TT,150,1e-05,1.00001e-05,9.99981e-06,1.00001,0.99998,8.91459e-05,1.12179e+09,2.00,0.0658,2.6748,2.0387,649.822,"netlists/B_10u_MIR_CS.cir(case=0,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,3.2,FF,-55,1e-05,1.00002e-05,9.99946e-06,1.00002,0.99995,0.000170311,5.87202e+08,2.00,0.1437,2.3336,1.9682,649.822,"netlists/B_10u_MIR_CS.cir(case=1,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,3.2,FF,27,1e-05,1.00002e-05,9.99969e-06,1.00002,0.99997,7.10251e-05,1.40799e+09,2.00,0.0532,2.5119,2.0415,649.822,"netlists/B_10u_MIR_CS.cir(case=1,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,3.2,FF,150,1e-05,1.00002e-05,9.99983e-06,1.00002,0.99998,3.25125e-05,3.07576e+09,2.00,0.0135,2.6919,2.1415,649.822,"netlists/B_10u_MIR_CS.cir(case=1,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,3.2,SS,-55,1e-05,1e-05,9.99924e-06,1.00000,0.99992,0.000940733,1.06339e+08,2.00,0.4333,2.2663,1.7731,649.822,"netlists/B_10u_MIR_CS.cir(case=2,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,3.2,SS,27,1e-05,1e-05,9.99956e-06,1.00000,0.99996,0.000521468,1.91805e+08,2.00,0.2611,2.4800,1.8414,649.822,"netlists/B_10u_MIR_CS.cir(case=2,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,3.2,SS,150,1e-05,1.00001e-05,9.99975e-06,1.00001,0.99997,0.000259411,3.85527e+08,2.00,0.1438,2.6675,1.9325,649.822,"netlists/B_10u_MIR_CS.cir(case=2,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,3.2,FS,-55,1e-05,1e-05,9.99925e-06,1.00000,0.99993,0.000933454,1.07168e+08,2.00,0.4310,2.2682,1.7742,649.822,"netlists/B_10u_MIR_CS.cir(case=3,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,3.2,FS,27,1e-05,1e-05,9.99957e-06,1.00000,0.99996,0.000515862,1.93889e+08,2.00,0.2592,2.4823,1.8429,649.822,"netlists/B_10u_MIR_CS.cir(case=3,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,3.2,FS,150,1e-05,1.00001e-05,9.99975e-06,1.00001,0.99998,0.000255275,3.91772e+08,2.00,0.1423,2.6696,1.9345,649.822,"netlists/B_10u_MIR_CS.cir(case=3,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,3.2,SF,-55,1e-05,1.00002e-05,9.99946e-06,1.00002,0.99995,0.000172687,5.79123e+08,2.00,0.1453,2.3322,1.9672,649.822,"netlists/B_10u_MIR_CS.cir(case=4,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,3.2,SF,27,1e-05,1.00002e-05,9.99969e-06,1.00002,0.99997,7.22913e-05,1.38333e+09,2.00,0.0542,2.5102,2.0403,649.822,"netlists/B_10u_MIR_CS.cir(case=4,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,3.2,SF,150,1e-05,1.00002e-05,9.99983e-06,1.00002,0.99998,3.30285e-05,3.0277e+09,2.00,0.0140,2.6901,2.1399,649.822,"netlists/B_10u_MIR_CS.cir(case=4,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,4.5,TT,-55,1e-05,1.00005e-05,9.99975e-06,1.00005,0.99997,3.48208e-05,2.87179e+09,2.00,0.0035,3.5920,3.1687,649.822,"netlists/B_10u_MIR_CS.cir(case=0,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,4.5,TT,27,1e-05,1.00004e-05,9.99987e-06,1.00004,0.99999,2.34537e-05,4.26364e+09,2.00,0.0024,3.7865,3.2401,649.822,"netlists/B_10u_MIR_CS.cir(case=0,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,4.5,TT,150,1e-05,1.00003e-05,9.99995e-06,1.00003,0.99999,1.7562e-05,5.69402e+09,2.00,0.0018,3.9737,3.3360,649.822,"netlists/B_10u_MIR_CS.cir(case=0,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,4.5,FF,-55,1e-05,1.00008e-05,9.99978e-06,1.00008,0.99998,4.30175e-05,2.32456e+09,2.00,0.0044,3.6317,3.2644,649.822,"netlists/B_10u_MIR_CS.cir(case=1,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,4.5,FF,27,1e-05,1.00006e-05,9.99991e-06,1.00006,0.99999,2.91024e-05,3.43604e+09,2.00,0.0029,3.8103,3.3383,649.822,"netlists/B_10u_MIR_CS.cir(case=1,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,4.5,FF,150,1e-05,1.00005e-05,9.99999e-06,1.00005,1.00000,2.2072e-05,4.53051e+09,2.00,0.0022,3.9907,3.4385,649.822,"netlists/B_10u_MIR_CS.cir(case=1,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,4.5,SS,-55,1e-05,1.00004e-05,9.99974e-06,1.00004,0.99997,2.77752e-05,3.60031e+09,2.00,0.0028,3.5646,3.0701,649.822,"netlists/B_10u_MIR_CS.cir(case=2,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,4.5,SS,27,1e-05,1.00003e-05,9.99985e-06,1.00003,0.99999,1.86676e-05,5.35684e+09,2.00,0.0019,3.7785,3.1388,649.822,"netlists/B_10u_MIR_CS.cir(case=2,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
B_10u,B,MIR_CS,4.5,SS,150,1e-05,1.00002e-05,9.99993e-06,1.00002,0.99999,1.38436e-05,7.22347e+09,2.00,0.0014,3.9667,3.2301,649.822,"netlists/B_10u_MIR_CS.cir(case=2,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
